,SYN000,SYN001,SYN002,SYN003,SYN004,SYN005,SYN006,SYN007,SYN008,SYN009,SYN010,SYN011,SYN012,SYN013,SYN014,SYN015,SYN016,SYN017,SYN018,SYN019,SYN020,SYN021,SYN022,SYN023,SYN024,SYN025,SYN026,SYN027,SYN028,SYN029,SYN030,SYN031,SYN032,SYN033,SYN034,SYN035,SYN036,SYN037,SYN038,SYN039
2019-10-01,2.8159318619840725,-1.8473364126817045,1.9145928193168,1.1366345261744073,-0.5953885468334073,-1.315899281162144,0.9676925733744396,-0.5343614472315799,-0.577427001062368,0.9878836770748186,-2.7255038389246202,-0.22226526673787916,1.7494325948397313,0.7787360231541807,2.344079336335514,0.7813574738172591,1.0084272029363606,-0.5193066501344281,1.558892288676894,-1.1316854868059267,-2.254726147010228,-1.1340747073136013,-3.5095191406765562,-0.5589962327232897,1.2811701536004605,-1.4249399264565294,-1.9263809373556473,0.6386295351710969,0.530882977390144,2.5114275873004988,0.4650978538722625,-3.3930149860845926,1.5344993597972167,0.18357296657210337,1.4711068207023823,2.455119190398748,-1.2371152077435117,0.8875225123018122,-3.0892258611025554,-0.00552225675058271
2019-11-01,1.043607148062458,0.2906978727188567,2.3852206485441076,0.9246237845431541,-0.9203316939388599,-1.620400814387477,1.2067620173407483,-1.1984820843052377,-0.8493350334091001,1.0443833236394062,-0.7597039417712426,0.3576583689256816,0.28657029437076764,1.0767715036758936,2.4380343051706346,1.234534574890648,1.1804096540467508,-1.4093461055305632,1.8717542168098436,-0.9955311021854206,0.1960410753842271,-1.0328376677338822,-2.357950764212952,0.4511924142814171,0.6723690317935409,-2.620993012247954,-1.7611461890598323,1.2546272358088701,0.2689552115944356,2.8136317286029326,-0.3260238028265716,-3.5576014385343737,-0.15815586514764107,-1.1183036777852213,0.932651497454867,2.029018317810481,-1.3016475188513499,0.5949553358634454,-1.9296078035741058,-0.6370710458313844
2019-12-02,1.3316854334965686,-1.9952802295608654,2.2039482403727413,-0.19216912316804063,-1.832253650402606,-2.2912623603795508,0.9790943422647305,-1.7589931388630324,-2.403406265802622,1.5426284086635293,-0.5815333932360102,1.128289200678719,2.375835824261079,1.2689659998489295,2.982497833485059,1.5306558408717157,1.4470794002260046,-1.2525887756965144,0.20094546851888234,-2.8492518914072353,-0.4294820640519261,-0.1448682412887743,-1.1030886506681232,-0.4684613812425369,1.094494345137095,-2.2524114872712495,0.6406204827331641,1.852480237604268,-1.653337628867043,0.6681166312067054,1.7174495755981063,-2.1524438619906356,0.38474580676726455,-0.7904742811831177,0.24392439998049853,2.90762202870219,-0.6647808649930063,0.20138776428182503,-2.0920892680151884,0.20570929338901311
2020-01-01,0.8694104292113163,1.0080693196506414,1.6111934194791788,-0.25625004199308743,-1.168833558553811,-1.5440854427473698,1.8941690453622946,-1.0995637561087654,-3.409234088829799,2.059511428568679,-2.3807079256144785,0.44893191891514567,0.16304783200837158,-0.1121204108588594,2.166892222378282,1.6290768187161837,1.4597479948216263,-0.8771236953213173,1.3729569781940831,-1.0962432109856222,0.10944733990178648,-2.104379158189939,-2.25676810444751,-0.46583799711234186,1.4085976824413293,-2.6501215487302687,1.144162486964204,2.1241175215109402,-2.7987504595492307,2.413795230857785,0.12631424426643528,-2.588506854223306,0.9861415409486625,-0.8505651764175718,1.466124137608249,2.5096047643767103,-0.10712943880294631,-0.582128151847626,-0.37228715844404353,-0.2506761774040345
2020-02-03,0.0659231430006974,-0.7113858201276707,1.9989370612486355,0.8994241394050309,-1.3444872275298825,-0.912904897153443,1.868110816027839,0.7854657283659303,-1.2297983529884597,0.46198805081776445,-1.0201411563972873,0.4566318532788163,-0.2332454482964178,0.001834758550605775,0.3579077884651918,0.6660306443987792,2.3287234140137203,1.1530659474296825,-0.38426475684660977,-2.0071486875575957,-0.7198876197236428,-0.10197443469761958,-3.3669246690520045,0.9861834165060974,1.7982104117070823,-3.7437106200668646,1.6724173238865054,1.2967136315560477,-2.337684356349536,1.2872623444533606,-1.6703333622504797,-1.1813597204006567,-1.6683546573744787,-0.18314707549407616,1.36497172623431,3.073552340961944,0.5195998099248632,-0.11525248077215933,-0.3168812187423763,0.2059322115883318
2020-03-02,1.3079442583745804,-0.6094995498058026,1.6883616244675885,0.484489917018974,-0.5817700411338821,-1.2119939964746318,0.880548744769655,-0.0012654429918768778,-2.3010027462823737,0.6368806898203587,1.0508720792756305,1.655566386524688,-0.2657084011377795,-0.4253795250944437,0.9478512715331429,1.5915402855218321,1.3038773937437842,1.1738300731536582,-0.5770543658775692,0.11382007678759254,-1.1089286007507402,-0.30655479081378323,-1.9612276105914062,0.39315458340660525,1.4348859071647087,-4.321073124004974,0.00514798352261317,-0.989924951254664,-2.9321758658263875,-0.09612368396939035,-0.9726447746152007,-0.019822418954577647,-1.4222932697163129,-1.012734729504776,2.0020009609510345,3.3668896586760733,1.411471230376049,-1.0324597423640185,-0.6845023616097011,1.3850068676857317
2020-04-01,1.0046917135856364,-0.21933996432074832,3.3337800549170025,0.7184662779405626,-1.7034287817324945,-0.9840999321913134,2.8001034735822867,-0.32882380791081456,-1.6039376506339706,0.2945354261563296,-0.5633147558514897,1.4471898367976204,-0.04723738723142967,1.2348612973378288,2.2435151428279623,1.8998880699602099,1.906397355831003,1.4260747374826175,0.9149944033792334,0.613398492551404,-1.6716181374011465,-0.22202557461583922,-3.9327162090215504,-0.3737303431391532,1.074350386471581,-2.6633304742331947,1.6755682378415688,-2.2759231484901967,-1.6543883283402467,-1.0984285003866412,-0.5453903765200114,-1.5837850556917552,-0.8876757599630475,-1.9669481573891423,1.5400092361703757,1.4209861844851888,0.29748976276781697,-1.422397390092449,-0.4002671917901969,0.3025068368605751
2020-05-01,-1.6821169671157987,-2.629183937755143,3.1740977889958524,1.134360598367216,-0.20854142128556796,-0.9927333676642982,2.6768620280914193,-0.20198031929628885,-1.0666333567129826,1.205391570868803,-2.687080276291238,2.4513021711588663,1.5082024023155893,-1.2474022246916998,0.6851605592904181,1.7971193677503865,1.276443036304749,2.4601797639936454,0.2949849068141648,1.0338972981977141,0.41518288308079593,-0.5773275262871123,-1.5299247940288732,0.46004769543568946,2.1320841177257974,-2.118707125068271,-0.5470671500016488,-1.0899657840356087,-2.1732486735539953,-1.9152338208656199,-0.36432348356211497,0.5240269365469832,-2.17612221699043,-1.6952303421151136,2.7499152967438256,0.5314158635500339,0.33660337274137897,-0.38508736619729333,0.21134356541259106,-1.7707110698668156
2020-06-01,-0.16225242895494862,-0.8384314313639984,3.1645056232684743,1.0315927216437304,-0.883132063070692,-1.911312685627584,2.0169979910292013,0.5087687300745325,0.13055244491830942,-1.36543456936655,-4.182124490783982,2.2622983770816587,1.5756243072140483,0.7804405890240931,1.1252120985795304,-0.26111147248340266,1.7952675436620544,1.0320939548236172,-0.4555498601446928,-0.7409290718167202,-0.8235690213450103,-1.2838561794143621,-1.5323623234620678,1.4123015065703914,3.4406061451979437,-1.3025724803762841,1.4554833147465494,-0.5761185959436695,-1.5460441638079074,-1.1753442330826576,-0.7944165784842918,0.8728391895244931,-1.0250858842900326,-0.23841294642911257,2.83298748318315,-0.9524024350320665,0.6681499670747488,-1.9513627687885573,-0.8993733066711439,-1.204522996876792
2020-07-01,-2.4398650226879264,0.55265647081435,2.7499214923332866,1.572291893978197,-1.4974705858746744,-1.7381740870127333,1.5068224108244028,0.9910823993944203,2.340233229795881,-0.20538992416128243,-0.8853988312624921,2.25858285045455,-0.5819249417168789,-1.0136802843851855,0.8481515961240305,0.0375576932970656,2.2370994277583454,-1.13279333571972,1.0677581916473038,-0.6456878180459033,-2.3696672073197282,0.5019994406016541,-2.6422007916244286,-0.7107425682617251,2.226897114981116,-2.8389469652484762,1.5854593023326968,-0.9612870491241707,-0.07078613318630245,-1.2635842685915522,-2.7770685371734434,0.24551310001297033,1.302392954202338,0.9884888017052347,3.047701018065632,1.1043470861460158,1.5018916860219846,-1.8266373717317443,-0.42073033907352453,-2.6448120982895684
2020-08-03,-2.1518052027218872,-0.24842724550578377,2.76607496951874,1.5920486691686477,-0.8305986192330037,-0.45119110818944697,1.1470503768728428,-0.15677651231004164,0.8861254299342188,-2.231422576406464,-3.8222195921334503,1.1103309690348455,0.7131968276306078,0.3958253197362525,0.15736845414989092,1.6446112940448454,1.8756842087015753,-0.7218640448354907,1.05952352521003,-1.1028924405564242,-1.9971504999188472,0.4903756971462912,-2.4146962189225305,0.9639726602879164,2.077084317654599,-1.632083601746968,-0.42278681609038726,-0.43638910445190143,0.5284922958278051,-2.2786199083708274,-0.7155465889643398,0.9933959587412201,0.8175266471001765,0.7494253348128265,2.33832585340419,0.2674955558250836,1.3292428472811257,-0.10462496585286106,1.2026824338655122,-3.386764599738571
2020-09-01,-0.6645239889813651,0.5976136003413288,2.6759052597988338,0.7289241044953604,1.2291787161281773,-0.9557073269660661,1.5644029598085134,-1.2174384487572476,0.335936210155653,-0.7847720355027218,-1.836793557496708,0.32886071029646446,-0.5209362396788821,-1.958002146051519,0.7659430543940429,0.520179120067332,2.6316457413881937,1.3773239541347047,-0.2346407161050664,-0.921850969666093,-2.67684513552816,1.5360443864529598,-1.275158355894867,0.5262766951048503,1.5279772279857335,-0.17977332409877927,-0.8470595707178479,0.04921160835021984,-0.39075164762867165,-1.7593404392770773,-0.12706712406597775,0.01810021132474804,2.3847470838747125,-2.2093632991572716,1.8090462666029612,0.2723102862524048,1.391777925014397,-1.0010891876488863,0.5022855880475281,-3.212577196795953
2020-10-01,-0.14587721684478472,-0.49851330854269826,1.3368021138397526,1.611931072913817,1.6956140991507118,0.28133653630013755,1.5878461279864948,-0.34211174342103867,0.1200503657641292,-0.774906362443685,-1.742017440423501,0.7247288823130553,-1.1617073860810612,-0.931926638632709,-0.8550441999889502,1.085044759725964,2.5547849158459863,0.20127109331238802,0.13135180363254279,-1.2404306400525664,-0.5667074684661593,-0.2825428703474615,-3.480560633626635,0.5166923124507735,1.2078130013392394,0.4962830628784468,-0.5342098125197823,0.48957502807896414,-2.1810198806765766,0.3654373441514711,-2.576372363902838,-0.9084360247456816,0.8375313944756035,0.11398956013843298,2.355818418228354,1.637621047893714,1.1099040867068541,0.7644649462525207,0.6546067383997167,-3.658114721062922
2020-11-02,-0.6956375010500266,-0.35123691908044286,1.0015646848612685,-0.08660559099308807,1.7405213499275105,0.6267657890809488,0.4860050790180763,-1.7673530721734163,0.8475361557549679,-2.192856135428088,-1.433627106149599,2.144772016335888,-0.9351558102200634,0.08858714829441261,0.507542006851623,1.050303184302729,2.176064944142159,0.7050865428417352,0.21294311944047678,-1.5945327245632834,0.9646089269061509,-1.0454230237527806,-1.0626939917560128,-0.5977134112414051,1.5644420710375455,0.9517329795005252,-0.3166009530633932,-0.41872992357409733,-0.4871412780411627,1.5886728740168783,-1.5830441832464144,-1.5064718516682094,-0.996719871247612,-1.9957740206001056,2.083667121093783,0.4415194909457277,0.01170053091082629,1.4584552407139098,0.17711495724300785,-1.762288845370956
2020-12-01,-1.0642984300096878,-2.1070755882332683,1.3431578984279824,1.2745042515279643,1.6315516900544218,0.9081749908941408,1.132337134695383,-2.056734621556708,0.7700603798449728,-1.2268453250749825,-0.7029109102145707,1.651410143629938,-1.5080056271368103,-0.1883886587328963,0.02735807583945299,0.45951346881017957,0.9789087448225773,-0.4683772458626465,1.9735221832024603,-0.7272756657405477,-0.13076049103196524,-1.9683226050306541,-2.0202553018753426,-0.7246648502745322,1.2624294416906157,0.24312594923413128,1.0934480366355719,1.438605884336545,-0.26956065831880505,0.6634711720126696,-1.2410661259257227,-2.7162192315149456,1.8033913503168606,-1.1904356089921666,1.7462950277550757,0.4026588187368628,-0.7393094405840879,-0.1818938854675919,1.940862863955911,-1.5123872348458054
2021-01-01,-1.7917167513846217,0.0588170633236508,0.33495330967440506,1.5591529190211475,0.3635707244820583,1.3500423113906392,1.8531929480890346,-1.828894574537317,1.2594662471137141,-0.9977079982660202,0.12101848897343248,1.656545324358254,-1.2855838964815463,-0.15849627901161173,-0.22798988652391872,0.22149928325000223,2.428838261796195,-2.5034091935189435,1.585661167984332,-0.635405661380633,0.33652801828431644,0.02662242306262222,-3.042211594193355,-2.5336861822800247,0.5761980111383114,1.0228982139967908,1.5969462963735965,2.401237497985827,-0.7772573312096457,-0.7733152643934008,0.3274009785344073,-2.5101615951509295,-1.335737389184062,-1.6009094413436653,1.0738780345859482,-0.708567361996755,1.9144110421512806,1.2465442868548537,1.0368986592270066,-1.6412711107954103
2021-02-01,-0.521161763196708,-1.1870901241093086,1.658950899981492,1.8868048548881187,1.2035387708596987,-0.4831021298584951,1.1190903853601368,-2.178492918026365,1.387813073262373,-2.04983233509358,-2.5833363442397648,0.49922563173691303,-2.2251558373920406,-0.6974706838776616,0.2202327106966612,1.4605878721320575,1.5715629591891969,-1.9416350347407705,1.5541970450941638,-1.3125887269061125,2.000832683599768,0.8730248780042663,-0.6144671059909148,-2.5186728758154233,1.3109158076182463,0.2842634300295993,0.3318410669494519,1.2950733608316172,-2.2274198899001965,-0.5588879129376803,-0.701126575482935,-1.224569887878746,0.8580688381462587,0.3702229736817607,2.1117458642416715,0.707799117645159,1.3994058073428337,0.22476536992778162,1.816330417884973,-3.1212836736575196
2021-03-01,-0.5341842622896856,0.6143970701443686,1.8916453696472866,0.9857937839333131,1.6639703386343225,0.15550941181275807,1.3269379342679772,-1.4646982467261582,-1.025772026656149,-2.0563847095584964,-0.21200621246098006,0.9258685888639291,-1.5066233586901665,-2.155091486900358,0.8917501074383867,0.8039456640660523,1.6076785980210078,-0.6548655019720327,0.20775598752979674,-1.1670812290264518,0.9829676550106334,0.9681193666457093,-0.9621345183984821,-2.416303428108874,0.3557289521089579,-0.9992091901244251,0.9860057853674598,0.40824950239881264,-2.9220590121972405,-0.48637485403853986,-0.5779071040654832,-0.0732555105354441,0.5007089407205102,-0.40376147705511944,0.7533195491345221,1.1243296060774306,1.5617516048231184,1.2705077939217504,1.4652710200677679,-1.8345005018317582
2021-04-01,0.811420128643608,0.22018882454036426,2.2581783710319483,2.057014751504222,2.241748920162578,-1.6637445346865385,0.5319022930680868,-1.963616307107557,1.8598264077640723,-1.2558403491264865,-0.01685377386911291,1.0425722166105773,-1.6250136937266406,-1.3503946585298952,1.0079168613410248,-0.597194605178643,0.7779547113059994,-0.20067117098968357,0.689039116621675,-1.4001111730749134,1.079304535959409,-1.0321354732961276,-0.1765546451688509,-2.1001107480130106,0.9619705777960617,-1.3506673053334983,-0.4772038849981761,1.082928531876169,-3.4286154438606125,0.9516923936109171,-0.07450259145653851,-3.15904453913989,-0.07056139614545992,-0.8631539747489902,0.6521625663417588,1.2025134381188796,2.5953056956673564,1.3772083602532987,1.3108003553266963,-1.9056587890940886
2021-05-03,0.8246606301531199,2.1897838396178657,2.085255078514818,1.0128199962868971,2.769511381045914,-0.4059163917769718,1.0800447904205213,-0.5774667758413603,-1.1083796008644533,-1.9685684935313303,-1.1326859211143887,0.7582752483116943,-0.9478756546332502,-1.2023642923844882,0.5388934932207528,0.2986974445700152,2.4929615833479715,0.9796108480647727,-0.008937726442606042,0.34045089847416543,-0.46852750938296195,-1.1697011433323292,0.3324779329940632,-0.8977438414766937,0.690986864684731,0.31206011699901526,-1.7266574182720442,1.5755445433685331,-4.002326056548099,-1.861198062374387,-0.4244840795968742,-2.4085082645638445,-0.1927908078362286,-1.6145341164317353,0.5342490275918885,1.4896128306141265,2.3502127112206117,-0.04540977859155998,0.36656640030580445,-0.8585997248116766
2021-06-01,0.15734680192090222,1.4927047710231511,1.1585071455654095,2.1984436977012636,1.4055704746854438,-0.2921569208942172,1.7221925686937745,-1.7027133276090225,-0.05464841233997426,-1.221303658091054,-0.7934438684634244,2.286885866305301,-1.9387543290862823,-0.07964151411167716,0.3737763002675006,1.0949969276124936,1.4525194303996594,-1.607523035788817,1.4373451077597204,-0.8597532772141384,-0.46635593197538705,-1.6306556996007242,-1.1074209234882235,-0.8899250418984995,0.37110163333695045,1.8651641407822186,0.08670723643248683,0.04140458009584069,-2.737867563253225,-1.1179051660329367,-0.520331437174218,-0.49384919779815994,-2.992455458036548,0.35415617004458644,0.6443532193120267,1.3731130509675944,2.51114351676792,-0.5560539500637336,0.8080221401699385,-1.772696066923944
2021-07-01,0.37582245897446287,0.34958878908476687,1.1540598110300873,1.2476841760317885,-0.13744793975791691,-1.3138227637541298,2.002374871900149,-1.448472823575164,0.10119196328755853,-0.5514983518299118,-0.319851063743683,1.071375996022482,-1.8230164042479282,0.18242692008749128,0.476567515623594,1.6652680372997357,0.906260458426716,0.534342415834438,1.363298775218351,-1.0136374365913778,0.7032390648305407,-0.2986040036431341,0.8610409609210112,-1.8307122248389196,0.10144124518071063,1.6775079004151308,1.610816940094906,0.33771444718699506,-2.7939471406025302,0.5874699259971081,1.0816887543111091,-2.539464177675614,-0.06820063672904075,-0.5537026650695487,0.561667617344412,1.5091999439639088,1.5597333328891037,-2.1244849919666042,-1.6537304059859252,-3.5511892919451293
2021-08-02,0.03946501912593764,0.6341863973993894,0.1325940100992541,2.093106239122975,2.4405997566208906,-0.643353833722081,2.087732713863109,-1.6380700431496749,-0.41666806972958786,-0.4828127370288241,-0.9866241984310321,0.3084711374437136,-2.613693840525456,-0.44826590463930344,0.7813094177693534,1.6340715921397326,1.9867712711037648,-0.7218938002299976,1.336066226343933,-1.1052760115556493,0.10257375897900584,1.2650574585172198,-0.6432668147917598,-2.9846016701313753,0.6513393490886117,0.16570339993896588,1.261779660401507,-0.0840276482703124,-3.4323993883549906,0.7602966601262668,-0.25173566091041916,0.9805341921537551,-2.473002484260149,0.2919031050833891,1.8310739819528001,1.6596085382325123,1.9638327651060548,-2.494735156645126,-0.1985779137670894,-2.789071474469324
2021-09-01,1.980153149292466,1.8326297401052536,1.9322003599122917,1.966573180022496,0.501398286590219,1.0549868775908307,1.3186605815711407,-1.9377569030137003,-1.5971832746099652,-1.11539026362614,-0.3179674409838269,1.649510207504139,-1.3197638217606955,-0.29954054585852885,0.12332422450554825,1.449886801382547,1.628584442186741,0.6348846998737432,1.5996646030730353,-2.519031944525972,-0.44726160059752124,0.529935159775283,0.4117437625090178,-2.213703902119213,-0.9291411716351541,-0.5784670029653243,-1.4702573016100933,0.756966388063914,-1.755196079338931,-0.5677830127225345,-1.0242555477162445,-0.22157107181379365,0.5062929360934615,1.3869307200226055,0.08276622555430524,1.4692584916461544,1.2846782317445185,-2.3645861081489565,-0.4209064273238362,-3.001265648649307
2021-10-01,0.9820735888038303,1.2586887938410136,1.7127356930198574,0.48556418263291257,0.6230636108119001,-0.17214343380840536,1.900557133981183,-1.1725557890133733,-0.4220900186629315,-0.5169422940866597,-0.5375150707299651,2.614954013178203,-1.5940048847771249,-0.9606948294578146,2.0275668660722284,1.583349043827698,2.4961911391714993,-1.9825187872982624,1.365587137462406,-2.5924009556325216,-0.2954315790431523,0.8701812614984253,-0.08355691859316083,-0.9071352971570956,-0.6327927513258282,-0.9785030307338326,-2.911200877869423,0.9189316047547069,-0.36721041978091984,-1.5372654461950763,-0.148848797352366,-1.0813285386711962,0.6762900233217477,-0.06496333155254952,0.3548627016588802,1.9616009025367582,2.6828256501342875,-1.8283209565844292,-1.9571191364140341,-1.7704802019673993
