date,SYN000,SYN001,SYN002,SYN003,SYN004,SYN005,SYN006,SYN007,SYN008,SYN009,SYN010,SYN011,SYN012,SYN013,SYN014,SYN015,SYN016,SYN017,SYN018,SYN019,SYN020,SYN021,SYN022,SYN023,SYN024,SYN025,SYN026,SYN027,SYN028,SYN029,SYN030,SYN031,SYN032,SYN033,SYN034,SYN035,SYN036,SYN037,SYN038,SYN039
2019-01-03,0.08015219805267908,7.501998884591277e-13,0.08012174059092707,0.07029847145215994,0.0,1.5387594367301912e-12,0.07853788232910168,0.0231108983374481,0.024966723473029397,6.028761422465484e-13,8.401959086508196e-13,1.0451879130744857e-12,1.6736097859852926e-12,0.0,7.708521953364998e-12,0.08127084562405167,0.08084467373395615,0.0,0.025805382075439132,0.07989560888113743,0.0,2.582687539574597e-12,1.001548259681998e-12,0.006521092882193793,0.02510978104756398,1.5900435058634846e-13,5.130127796017612e-13,2.0565403305695713e-12,0.022178232186845278,0.0,0.08094114260678925,9.448876006595235e-11,0.08214464465831274,0.0,0.07982334082609392,5.490876682536456e-12,4.394096431181945e-12,1.5080679624668709e-12,0.07827734111591755,0.0
2019-01-04,0.07895481466369662,7.365062502238319e-13,0.08036828606963703,0.07077151206457122,0.0,1.6047041977611686e-12,0.0778074038604952,0.02325906899392462,0.02540922663583466,6.18139652894172e-13,8.529801771322907e-13,1.05316013379997e-12,1.6780929533136026e-12,0.0,7.885004036519972e-12,0.08122800511458858,0.08068644817502336,0.0,0.026161346921702612,0.08094715425570741,0.0,2.5710586747044237e-12,9.741542319647558e-13,0.006777499587678896,0.025403114417906183,1.572864447747469e-13,5.182575708257357e-13,2.1019749910054996e-12,0.02213245720074085,0.0,0.08156161804581537,9.233555241728347e-11,0.08146881514170785,0.0,0.08056345542486239,5.475777905778731e-12,4.354094878307081e-12,1.5317358355520962e-12,0.07649977330165876,0.0
2019-01-07,0.08174780648057854,7.433662974198309e-13,0.08116311086972204,0.07063431336586527,0.0,1.6076734090186061e-12,0.07707070878118137,0.02383545466538861,0.02473982887573441,6.22769877790648e-13,8.60985083309396e-13,1.04010263693128e-12,1.6868673366228668e-12,0.0,7.906333307648827e-12,0.08204387883840986,0.0797702308768431,0.0,0.025691194624201497,0.08041693809382369,0.0,2.5122213799943537e-12,9.940146916228901e-13,0.006748373579503202,0.025540383796444292,1.5637971687394723e-13,5.055425655841203e-13,2.140858747269825e-12,0.02193048959670411,0.0,0.08229580263425118,9.197913424039916e-11,0.08059843656093935,0.0,0.08030750470672351,5.578474709488771e-12,4.228640675806855e-12,1.5492878253054868e-12,0.07546554352957335,0.0
2019-01-08,0.0826387986120625,7.22207972300737e-13,0.0811175030780022,0.0710118904341938,0.0,1.5936334694528837e-12,0.07706498513392619,0.023814059346769865,0.024539205458644638,6.343701651151612e-13,8.479806274241707e-13,1.0274827748517034e-12,1.7092373245331159e-12,0.0,8.049173055833791e-12,0.08228021201215724,0.07967381087012516,0.0,0.025617683621230663,0.07992922562233358,0.0,2.518035558491797e-12,9.80662335848606e-13,0.006618552296702891,0.0258281547126501,1.550931165489075e-13,5.046481305158671e-13,2.1379051137819754e-12,0.021844979648960386,0.0,0.08261322008302538,9.091552669379945e-11,0.0803692048289792,0.0,0.07998887075995041,5.5758790307649296e-12,4.280533099580021e-12,1.5649353756188559e-12,0.07504964335706847,0.0
2019-01-09,0.08067065308976998,7.3753819518965e-13,0.08158144849882908,0.07171239151339098,0.0,1.5982816245929749e-12,0.07804246076428763,0.023603497941242727,0.024249996661207036,6.338858968025593e-13,8.640481848549884e-13,1.0181580074582682e-12,1.6867488060925818e-12,0.0,8.104076331841084e-12,0.0818075160521026,0.08013070826122771,0.0,0.025769941852156333,0.08026517538526923,0.0,2.575983961572555e-12,9.79755018632334e-13,0.006673285952705018,0.02621328483978289,1.564841407992592e-13,4.999079276457528e-13,2.1016514490803727e-12,0.021659295352978773,0.0,0.08294399646034536,9.49583089783599e-11,0.0805219026489916,0.0,0.07935617530478212,5.630308088048283e-12,4.285532727237431e-12,1.525488300718167e-12,0.07479826929357465,0.0
2019-01-10,0.08087291029734511,7.443865068526455e-13,0.08124334667913326,0.0714735299597794,0.0,1.595639112773011e-12,0.07824114633089017,0.023531718986265823,0.023952896117795015,6.403942896655792e-13,8.737875397207227e-13,1.0405165047202921e-12,1.7311259323522533e-12,0.0,8.156107273861212e-12,0.0828994402137165,0.08106307518346223,0.0,0.025764323119869398,0.07931518353803389,0.0,2.598765195206766e-12,1.0049858662374716e-12,0.006760595675599809,0.026175305921062247,1.6076185927545232e-13,4.890112711113825e-13,2.1468685297188857e-12,0.021237294275891824,0.0,0.08399776407691364,9.776971317431888e-11,0.08029723533318134,0.0,0.07933881321538283,5.6656050531485185e-12,4.223363469794368e-12,1.5288238880538543e-12,0.0738354209453075,0.0
2019-01-11,0.0797753433751382,7.607913028366553e-13,0.08095598201387048,0.07112353444530843,0.0,1.5454244621759254e-12,0.07796208674443793,0.023682153344598673,0.023945945094785294,6.376261301556099e-13,8.451472123103663e-13,1.0441975239404032e-12,1.7382685027530828e-12,0.0,8.13128371254223e-12,0.08120941466420001,0.08107243691504884,0.0,0.025873581362217717,0.07930469520445742,0.0,2.604582085145785e-12,9.942680031871342e-13,0.006645677564240603,0.026174853301326913,1.5687074114506996e-13,4.863089490412627e-13,2.1844319006800185e-12,0.021405528577479623,0.0,0.08450011685690474,9.61339566544631e-11,0.08291727640884106,0.0,0.08040326025577747,5.7180280930559695e-12,4.12654991427945e-12,1.5555424774100483e-12,0.07304811374270309,0.0
2019-01-14,0.08035859596013248,7.480392579483879e-13,0.08042147189128601,0.07081929439224759,0.0,1.5749311333845035e-12,0.07780440405332889,0.02335903680164642,0.024163808349024235,6.21354366043707e-13,8.346723417308956e-13,1.0342414067600496e-12,1.7383246666260761e-12,0.0,8.122052788095617e-12,0.08127878780876291,0.08030566356450027,0.0,0.025773688706480124,0.07924955819453249,0.0,2.6085117226156648e-12,9.750124292813601e-13,0.00675999163732505,0.026239951648805753,1.5940557119369087e-13,4.84966946483038e-13,2.152936716187242e-12,0.022358212678670775,0.0,0.08532038652530191,9.626546461994263e-11,0.08201562239540489,0.0,0.0796159928035132,5.746765419327338e-12,4.121750659000681e-12,1.596817060175896e-12,0.07415553246025161,0.0
2019-01-15,0.08098127702113969,7.638167593449987e-13,0.07954572816892486,0.07021624936765176,0.0,1.5878466754990396e-12,0.07810948318148261,0.02301319247042337,0.024450449000850517,6.171216350568597e-13,8.306518834693231e-13,1.0338238251329262e-12,1.7657487359400718e-12,0.0,8.170726901484092e-12,0.081752844335187,0.08044542802991095,0.0,0.02574975649554854,0.07890208213337584,0.0,2.601068017032394e-12,9.669502950873923e-13,0.006841817050918081,0.02621977835883437,1.6028825369424058e-13,4.799407211280513e-13,2.198943237357655e-12,0.0229623418959597,0.0,0.08581123889451642,9.611527866322728e-11,0.0812596795705567,0.0,0.07984396330685258,5.669369243692919e-12,4.127031485453467e-12,1.588778968094973e-12,0.07389469058918957,0.0
2019-01-16,0.08039664848475227,7.827924697516566e-13,0.0793652742348772,0.07043120028889732,0.0,1.5775938359903567e-12,0.07951994530713997,0.02239543685006733,0.025019300910394383,6.216373599467158e-13,8.568476453945953e-13,1.0409001879091822e-12,1.72876205220004e-12,0.0,8.230053261866239e-12,0.08151965104221885,0.08179608099204987,0.0,0.025259576954392435,0.07952127933964284,0.0,2.5986152142925704e-12,9.542886242504623e-13,0.006843334592603292,0.026598040466597726,1.6218947148354449e-13,4.956452418557588e-13,2.2029659370904627e-12,0.022931541109645993,0.0,0.08423928022698153,9.673458332192108e-11,0.0804739693790506,0.0,0.07960527978605679,5.681832444337719e-12,4.220532013729625e-12,1.5993287115864326e-12,0.07408415990514293,0.0
2019-01-17,0.08093898293435271,7.888745560960138e-13,0.07923353177161935,0.0693527704913529,0.0,1.5726578983399564e-12,0.07995434458612458,0.02260041784784234,0.025173041701042034,6.053039605807452e-13,8.759100456311061e-13,1.040239513201845e-12,1.722443112089396e-12,0.0,8.28279574574681e-12,0.08261066097252381,0.08176843350439823,0.0,0.02481494959244181,0.08002924975553741,0.0,2.598421407866058e-12,9.999879944056506e-13,0.006825991934805737,0.026646558942405914,1.607807400446145e-13,4.88712485969227e-13,2.227063051800159e-12,0.02263682957020893,0.0,0.085092163925321,1.0318587824178676e-10,0.08018581568439168,0.0,0.07888064735057872,5.790501676877772e-12,4.247799424694594e-12,1.5848653597454395e-12,0.07325560929888043,0.0
2019-01-18,0.0822589497231342,7.724601986932648e-13,0.07945494815292518,0.06978550974731389,0.0,1.5776596192736628e-12,0.08015220894161565,0.02242493384654029,0.024734247098785384,6.023438036465776e-13,8.937410752342433e-13,1.048314328086546e-12,1.7492065506126983e-12,0.0,8.367785822467719e-12,0.08251644342821565,0.08171627858845167,0.0,0.02502785580209731,0.07993728754164527,0.0,2.6249066626692195e-12,1.0290637286912604e-12,0.006738869548521289,0.026426737081965062,1.6396777431258329e-13,4.77388968447405e-13,2.2030816213764583e-12,0.022433263103285177,0.0,0.08414787884286282,1.0308405372982926e-10,0.0809111441292494,0.0,0.07984352569786367,5.809326763934101e-12,4.282414708498809e-12,1.5622856717045057e-12,0.07148991858927996,0.0
2019-01-21,0.08319192320733636,7.58921863550162e-13,0.07934574021024884,0.06891545650470635,0.0,1.5682598543872464e-12,0.07946486439698704,0.022098769199829935,0.02411458878095022,5.84489026458986e-13,8.927451850692399e-13,1.0414927011686996e-12,1.764847716913928e-12,0.0,8.411668145681188e-12,0.08251624882842672,0.08087245383220672,0.0,0.024824690493975562,0.0797144598350327,0.0,2.6424969953923814e-12,1.0262765053310562e-12,0.006757386343391141,0.0262704921962777,1.6409834153802537e-13,4.686291974176659e-13,2.2065449772213273e-12,0.023372845784509624,0.0,0.08630255631951696,1.0345207389355717e-10,0.07971147301780211,0.0,0.08077573049413131,5.8060006692978956e-12,4.207161080684767e-12,1.5476602362353667e-12,0.07175032041812718,0.0
2019-01-22,0.08346288085263055,7.808813379183366e-13,0.07864534103922208,0.06914365946628262,0.0,1.559752503410083e-12,0.08056872784355257,0.021756543590831724,0.02328465679232073,5.852658490586968e-13,8.91843539267972e-13,1.0269758990889084e-12,1.7299762562996853e-12,0.0,8.430414323099067e-12,0.0828757217151616,0.08219607496069398,0.0,0.025204204757882806,0.0782210665674962,0.0,2.67773298337294e-12,1.0346722819375117e-12,0.006870071714475889,0.02605255208118987,1.6586473235244752e-13,4.763645577783242e-13,2.2195559331615802e-12,0.02324065313340583,0.0,0.08611652324323613,1.0362815443053031e-10,0.07833812319314207,0.0,0.08045903463104308,5.801709920871446e-12,4.180622244355138e-12,1.5137212095406943e-12,0.07356416428072857,0.0
2019-01-23,0.08372101412140645,7.625688972058935e-13,0.0791695136162527,0.06886115865702566,0.0,1.5500017766162617e-12,0.08085177553656722,0.021043487728694993,0.0228960093893262,5.846036093746942e-13,8.89608202018327e-13,1.051914815760999e-12,1.7196399336793223e-12,0.0,8.583948771952536e-12,0.08327428890376302,0.08160267883492309,0.0,0.02523913344634487,0.08000480833607503,0.0,2.7075419795650498e-12,1.0765948169552793e-12,0.006916405882630262,0.02591104747004468,1.6587023354776005e-13,4.829654925076993e-13,2.2071712651984777e-12,0.023646021782350982,0.0,0.08645221590152247,1.0276097811261886e-10,0.0782827845191523,0.0,0.07961031895455972,5.779234332776359e-12,4.108717751648073e-12,1.5004287021030293e-12,0.07251733678342825,0.0
2019-01-24,0.08486809440117271,7.642646627170847e-13,0.07822271883776245,0.06842502952030668,0.0,1.5467324872661939e-12,0.0808221421631928,0.021179162480256725,0.0229363594972397,5.985545183364831e-13,8.932287374884893e-13,1.047227723860754e-12,1.7302214647978638e-12,0.0,8.594603767408592e-12,0.08335977301220496,0.0812265448420222,0.0,0.02517366322415067,0.07913603800031652,0.0,2.650979054030913e-12,1.0591355589802059e-12,0.006835829314630379,0.026222021842209058,1.6460432561988553e-13,4.750551128397745e-13,2.2099924721447512e-12,0.023422569923105444,0.0,0.08543102399648762,1.0266450995946252e-10,0.08077337684112988,0.0,0.08021949521748103,5.6826358402123496e-12,4.058793988295635e-12,1.5067954603087378e-12,0.0717461567506835,0.0
2019-01-25,0.0854673352623745,7.468062185494869e-13,0.07899649720590633,0.06766152827573585,0.0,1.5518261450325424e-12,0.0810937703534001,0.021004000402501593,0.022951599006521203,5.962966931198419e-13,9.028724464301093e-13,1.0579249876884746e-12,1.7232861652767244e-12,0.0,8.658095049603386e-12,0.08420085664648395,0.08112232612489705,0.0,0.02497669477068783,0.07718494671897747,0.0,2.636165125024233e-12,1.0584429407536991e-12,0.006876432982642493,0.025764556786918375,1.6433156409453392e-13,4.8405948680398e-13,2.2428444460547e-12,0.023544623371324656,0.0,0.08490507343755838,9.881084742616752e-11,0.08162616526708322,0.0,0.07959358264380889,5.67354739639207e-12,4.022624115936794e-12,1.5600271341733649e-12,0.07303001061128782,0.0
2019-01-28,0.08472767348922723,7.641500291407814e-13,0.07918730620679001,0.06721432905096883,0.0,1.5791171838848758e-12,0.08072635232427808,0.02101593881187147,0.0229965675979632,5.89424256238592e-13,9.029859026164513e-13,1.0407367455772345e-12,1.7429626373000396e-12,0.0,8.711536308221417e-12,0.08398979517253279,0.08028641688718727,0.0,0.02493001085905451,0.07759382794311136,0.0,2.5842985856869318e-12,1.056003865707389e-12,0.006797451788710777,0.02601935862459396,1.6422797224895565e-13,4.824345669554916e-13,2.218098162541207e-12,0.024163885108416838,0.0,0.08522239309642793,9.895189748541815e-11,0.0810967954279514,0.0,0.07887450533951808,5.673463346366752e-12,3.963127580563256e-12,1.589271380889447e-12,0.07515739213938218,0.0
2019-01-29,0.08321087086278126,7.666637558652502e-13,0.0788674737319733,0.06678222068590303,0.0,1.5680395187529874e-12,0.08007576034432412,0.020783666705666143,0.022708039684057,6.030628055499879e-13,9.022257617878175e-13,1.0351199038880975e-12,1.6998679480187766e-12,0.0,8.7285412997015e-12,0.08463877880092589,0.07984590319193785,0.0,0.02451737097376099,0.08060055799549393,0.0,2.593422765837691e-12,1.0904957327024225e-12,0.006799647070461778,0.026488069070216565,1.6294174038570568e-13,4.837566540492918e-13,2.208626352567275e-12,0.02392324436539972,0.0,0.08421479187426577,9.896454837460037e-11,0.08092965538494536,0.0,0.07930961767429368,5.656107067907207e-12,3.9755908789592836e-12,1.5985711341864215e-12,0.07630433145155575,0.0
2019-01-30,0.0823374529209082,7.561989197054161e-13,0.07861936294876345,0.06745183628963901,0.0,1.550179175569133e-12,0.07904247017559059,0.02087509201708009,0.022539201194395498,6.083440368295056e-13,8.77162337254308e-13,1.0323694916282142e-12,1.7113151197812006e-12,0.0,8.670103923084048e-12,0.0851031003647136,0.07916421003022102,0.0,0.024615135558093516,0.07973876553482818,0.0,2.5390006161827393e-12,1.0688714448496458e-12,0.0070035584364715586,0.026383710368337667,1.6275857662500696e-13,4.796563804800541e-13,2.2132370464306905e-12,0.02425333510779294,0.0,0.08370828788613154,9.783917465795668e-11,0.080494102954707,0.0,0.08079251597252952,5.581146910266086e-12,3.829178827991056e-12,1.6080143461781826e-12,0.07787786210926971,0.0
2019-01-31,0.08394996708160937,7.613071824113031e-13,0.07965031820996608,0.06776940469357938,0.0,1.535478490230825e-12,0.07822757412336141,0.020955881444484317,0.02245686352490288,6.090951937605318e-13,9.064570367123265e-13,1.0197139126979463e-12,1.7265113234360935e-12,0.0,8.617772030932658e-12,0.08488531479170185,0.07787037577529927,0.0,0.024445948366789125,0.07908574200618632,0.0,2.5251972137478365e-12,1.0646671943235863e-12,0.006901048174806858,0.026166110918552515,1.6367042947788228e-13,4.786530099302964e-13,2.215603172043534e-12,0.023681140284293155,0.0,0.08484548856460335,9.688859162058703e-11,0.08087162139888825,0.0,0.08048708541667492,5.5608516445137e-12,3.7370369061969724e-12,1.6428452157492738e-12,0.07775011509484732,0.0
2019-02-01,0.07999999997871143,0.0,0.07999999999510918,0.0799999999679498,0.0,0.0,0.07999999996373143,0.0,0.0799999999858157,0.0,0.0,0.07999999996682168,0.0,0.0,0.07999999998164958,5.30615210465366e-11,0.07999999999472225,2.237827787221039e-12,2.7461582038244327e-11,0.07999999997976587,0.0,0.0,0.0,0.0,0.0,0.0,4.426986529837485e-14,0.0,0.0,0.0,0.0799999999881609,4.344795184389268e-12,0.0799999999862284,0.0,0.07999999998717289,0.0,0.04000000013701101,0.0,0.0,0.0
2019-02-04,0.08118357159127217,0.0,0.08081900969701261,0.07963255427477622,0.0,0.0,0.07973243267871201,0.0,0.07994502249593188,0.0,0.0,0.0789854816578264,0.0,0.0,0.08124473697564426,5.339020177433537e-11,0.07907972537761228,2.2652926549591084e-12,2.7587605511057947e-11,0.07980119205375573,0.0,0.0,0.0,0.0,0.0,0.0,4.3956920476215994e-14,0.0,0.0,0.0,0.07953452109255618,4.25233115759017e-12,0.08097766199511937,0.0,0.08005227614557267,0.0,0.03901181387666897,0.0,0.0,0.0
2019-02-05,0.0811170289021376,0.0,0.08083016982673574,0.07920636499087477,0.0,0.0,0.08077234486595675,0.0,0.07866747408960868,0.0,0.0,0.08016218288557511,0.0,0.0,0.07937832108306851,5.346395314046621e-11,0.07961806327350654,2.2407396956091034e-12,2.7236745525170207e-11,0.07984913674024893,0.0,0.0,0.0,0.0,0.0,0.0,4.4583353005599776e-14,0.0,0.0,0.0,0.07986060946649039,4.1929223637396614e-12,0.08130480720937498,0.0,0.07925903012389375,0.0,0.03997446645534952,0.0,0.0,0.0
2019-02-06,0.08020368451439208,0.0,0.0803913621138629,0.07953941312710455,0.0,0.0,0.08029624673308279,0.0,0.07818906473247515,0.0,0.0,0.08009253121949997,0.0,0.0,0.08017558508590435,5.387323451821546e-11,0.07892284507892973,2.1778031740807298e-12,2.733581727230472e-11,0.07938189613272228,0.0,0.0,0.0,0.0,0.0,0.0,4.437750379149736e-14,0.0,0.0,0.0,0.08158872422917676,4.162932865509505e-12,0.08112870593393814,0.0,0.08007491452022235,0.0,0.04001502649109494,0.0,0.0,0.0
2019-02-07,0.07874157319728987,0.0,0.08035042870279423,0.07991518728720341,0.0,0.0,0.08084322166222858,0.0,0.07923636511230382,0.0,0.0,0.080661911380221,0.0,0.0,0.07994816746160756,5.364326043385565e-11,0.07910115283486456,2.1206280334366527e-12,2.7476239154641288e-11,0.07909205646214126,0.0,0.0,0.0,0.0,0.0,0.0,4.496582223959645e-14,0.0,0.0,0.0,0.08121100258658662,4.1061018373498464e-12,0.08180287597281416,0.0,0.07933350998022616,0.0,0.039762547272327704,0.0,0.0,0.0
2019-02-08,0.08043190679430541,0.0,0.08046532844738453,0.07919241480386782,0.0,0.0,0.08079242527764104,0.0,0.08100000508671056,0.0,0.0,0.08108360174446741,0.0,0.0,0.07860709049927596,5.362487572343112e-11,0.07914952933482354,2.1268910978321117e-12,2.748807383720891e-11,0.07745675050353949,0.0,0.0,0.0,0.0,0.0,0.0,4.5575359919707316e-14,0.0,0.0,0.0,0.08106132037564151,4.043272790395483e-12,0.08098652919989176,0.0,0.079575221014153,0.0,0.040197876830969384,0.0,0.0,0.0
2019-02-11,0.08185087376791574,0.0,0.0803832343777556,0.07942737768515179,0.0,0.0,0.0795827135795428,0.0,0.07983613867369271,0.0,0.0,0.08027033816901336,0.0,0.0,0.07893766874571075,5.331937351516451e-11,0.07945168467214872,2.1873231886682927e-12,2.7188702312197637e-11,0.07749742532921784,0.0,0.0,0.0,0.0,0.0,0.0,4.5482625470574576e-14,0.0,0.0,0.0,0.08124859272532758,3.983130478222744e-12,0.0818720262106822,0.0,0.08056159635785373,0.0,0.03908032961926327,0.0,0.0,0.0
