date,gross,net,benchmark,active,gross_active,turnover,cost,rebalance
2019-01-16,0.0023599594415323584,0.0023599594415323584,0.005485054813064791,-0.003125095371532433,-0.003125095371532433,0.0,0.0,False
2019-01-17,-0.005299592727793458,-0.005299592727793458,-0.00486863253354715,-0.0004309601942463076,-0.0004309601942463076,0.0,0.0,False
2019-01-18,0.0220690140819113,0.0220690140819113,0.018756005525302447,0.003313008556608852,0.003313008556608852,0.0,0.0,False
2019-01-21,0.014589156810864232,0.014589156810864232,0.014859334094469413,-0.0002701772836051809,-0.0002701772836051809,0.0,0.0,False
2019-01-22,0.0041723111591502075,0.0041723111591502075,0.004393323119036188,-0.00022101195988598072,-0.00022101195988598072,0.0,0.0,False
2019-01-23,-0.005943267708891857,-0.005943267708891857,-0.007792656998707938,0.0018493892898160808,0.0018493892898160808,0.0,0.0,False
2019-01-24,-0.008019272593990951,-0.008019272593990951,-0.008817914960435928,0.0007986423664449772,0.0007986423664449772,0.0,0.0,False
2019-01-25,0.009776572724718909,0.009776572724718909,0.009219741140323158,0.0005568315843957512,0.0005568315843957512,0.0,0.0,False
2019-01-28,0.0025171186794597728,0.0025171186794597728,0.0030287168105710013,-0.0005115981311112285,-0.0005115981311112285,0.0,0.0,False
2019-01-29,0.006759987964328624,0.006759987964328624,0.006087494407238731,0.000672493557089893,0.000672493557089893,0.0,0.0,False
2019-01-30,-0.011563443487989229,-0.011563443487989229,-0.012557652044645977,0.0009942085566567484,0.0009942085566567484,0.0,0.0,False
2019-01-31,0.008704835203165643,0.008704835203165643,0.007901350116884556,0.0008034850862810878,0.0008034850862810878,0.0,0.0,False
2019-02-01,0.008464808792652245,0.008188879071051336,0.0047909816310980485,0.0033978974399532878,0.0036738271615541964,0.27592972160090806,0.00027592972160090805,True
2019-02-04,-0.012204605312107507,-0.012204605312107507,-0.014825330212652985,0.002620724900545478,0.002620724900545478,0.0,0.0,False
2019-02-05,-0.005064505683425798,-0.005064505683425798,-0.0017395066073411815,-0.0033249990760846164,-0.0033249990760846164,0.0,0.0,False
2019-02-06,0.0036591390712161385,0.0036591390712161385,-6.604948173468349e-05,0.0037251885529508222,0.0037251885529508222,0.0,0.0,False
2019-02-07,0.0007917732194219808,0.0007917732194219808,0.0026544583378742877,-0.001862685118452307,-0.001862685118452307,0.0,0.0,False
2019-02-08,-0.010427207117287389,-0.010427207117287389,-0.011290532282422869,0.0008633251651354798,0.0008633251651354798,0.0,0.0,False
2019-02-11,0.000536921454655456,0.000536921454655456,0.0015771326729028166,-0.0010402112182473606,-0.0010402112182473606,0.0,0.0,False
2019-02-12,-0.0018405100462925966,-0.0018405100462925966,-0.002748143602889855,0.0009076335565972584,0.0009076335565972584,0.0,0.0,False
2019-02-13,0.007010721790176434,0.007010721790176434,0.003292262642934793,0.003718459147241641,0.003718459147241641,0.0,0.0,False
2019-02-14,0.009776259582646872,0.009776259582646872,0.012331852668139322,-0.00255559308549245,-0.00255559308549245,0.0,0.0,False
2019-02-15,-0.0121398636656269,-0.0121398636656269,-0.01396285678465737,0.0018229931190304697,0.0018229931190304697,0.0,0.0,False
2019-02-18,-0.003541616033423866,-0.003541616033423866,-0.003980581837831587,0.0004389658044077205,0.0004389658044077205,0.0,0.0,False
2019-02-19,0.0010936865312617889,0.0010936865312617889,0.005522794367739541,-0.004429107836477752,-0.004429107836477752,0.0,0.0,False
2019-02-20,0.00269551016615869,0.00269551016615869,-0.0005784948542471653,0.0032740050204058554,0.0032740050204058554,0.0,0.0,False
2019-02-21,0.005347228942040945,0.005347228942040945,0.004893108978711188,0.00045411996332975733,0.00045411996332975733,0.0,0.0,False
2019-02-22,-0.015469968606908118,-0.015469968606908118,-0.017993897326090053,0.0025239287191819344,0.0025239287191819344,0.0,0.0,False
2019-02-25,0.0009122325935415251,0.0009122325935415251,0.005584850869151962,-0.004672618275610437,-0.004672618275610437,0.0,0.0,False
2019-02-26,0.015085153797373487,0.015085153797373487,0.012078393729570033,0.0030067600678034545,0.0030067600678034545,0.0,0.0,False
2019-02-27,-0.011702685928493474,-0.011702685928493474,-0.010458726958677196,-0.0012439589698162775,-0.0012439589698162775,0.0,0.0,False
2019-02-28,0.004309435425613019,0.004309435425613019,0.006525091648789899,-0.0022156562231768796,-0.0022156562231768796,0.0,0.0,False
2019-03-01,-0.009014346251747862,-0.009124560120379295,-0.005090243465378797,-0.004034316655000499,-0.003924102786369065,0.1102138686314333,0.0001102138686314333,True
2019-03-04,0.0021444458553935754,0.0021444458553935754,0.00343310064696987,-0.0012886547915762947,-0.0012886547915762947,0.0,0.0,False
2019-03-05,-0.012890350990389664,-0.012890350990389664,-0.006738425981498805,-0.006151925008890859,-0.006151925008890859,0.0,0.0,False
2019-03-06,-0.004228513349007291,-0.004228513349007291,-0.00574242618878436,0.0015139128397770691,0.0015139128397770691,0.0,0.0,False
2019-03-07,0.010098825518716064,0.010098825518716064,0.01076158138895399,-0.0006627558702379261,-0.0006627558702379261,0.0,0.0,False
2019-03-08,0.006627554209792236,0.006627554209792236,0.006068470464225491,0.0005590837455667448,0.0005590837455667448,0.0,0.0,False
2019-03-11,0.010477749722136573,0.010477749722136573,0.013632799744403347,-0.0031550500222667748,-0.0031550500222667748,0.0,0.0,False
2019-03-12,0.012578524400274791,0.012578524400274791,0.012384620595890856,0.00019390380438393494,0.00019390380438393494,0.0,0.0,False
2019-03-13,0.010286675921197662,0.010286675921197662,0.009871204405738535,0.00041547151545912736,0.00041547151545912736,0.0,0.0,False
2019-03-14,0.011712793876345372,0.011712793876345372,0.013211411577298802,-0.0014986177009534297,-0.0014986177009534297,0.0,0.0,False
2019-03-15,0.0006037766785916708,0.0006037766785916708,-0.0001192260442934251,0.0007230027228850959,0.0007230027228850959,0.0,0.0,False
2019-03-18,0.004004122211372249,0.004004122211372249,0.004222146683484877,-0.00021802447211262746,-0.00021802447211262746,0.0,0.0,False
2019-03-19,0.0007441777875956273,0.0007441777875956273,0.0007040575385882025,4.012024900742486e-05,4.012024900742486e-05,0.0,0.0,False
2019-03-20,0.0006308561535895547,0.0006308561535895547,0.0005686393522441852,6.221680134536943e-05,6.221680134536943e-05,0.0,0.0,False
2019-03-21,-0.001604403497541625,-0.001604403497541625,-0.005733900081042209,0.004129496583500584,0.004129496583500584,0.0,0.0,False
2019-03-22,0.012387651856458879,0.012387651856458879,0.0091729457488443,0.003214706107614578,0.003214706107614578,0.0,0.0,False
2019-03-25,-0.007774530832986154,-0.007774530832986154,-0.0069580216469152245,-0.0008165091860709295,-0.0008165091860709295,0.0,0.0,False
2019-03-26,0.0077181776230790195,0.0077181776230790195,0.00867276953971393,-0.0009545919166349106,-0.0009545919166349106,0.0,0.0,False
2019-03-27,-0.004291437140062425,-0.004291437140062425,-0.003975976446941149,-0.0003154606931212757,-0.0003154606931212757,0.0,0.0,False
2019-03-28,0.009659433394227143,0.009659433394227143,0.011695180524704408,-0.0020357471304772654,-0.0020357471304772654,0.0,0.0,False
2019-03-29,0.003664001855869835,0.003664001855869835,0.006903803888315196,-0.0032398020324453606,-0.0032398020324453606,0.0,0.0,False
2019-04-01,0.009179860705933622,0.009043037259128065,0.012576160938826103,-0.0035331236796980383,-0.003396300232892481,0.1368234468055579,0.0001368234468055579,True
2019-04-02,0.01008162408590594,0.01008162408590594,0.013901808516099118,-0.0038201844301931787,-0.0038201844301931787,0.0,0.0,False
2019-04-03,-0.009763389240515341,-0.009763389240515341,-0.011755547992926461,0.0019921587524111203,0.0019921587524111203,0.0,0.0,False
2019-04-04,-0.00210387505202715,-0.00210387505202715,0.0014736290234009142,-0.003577504075428064,-0.003577504075428064,0.0,0.0,False
2019-04-05,-0.008562884579009188,-0.008562884579009188,-0.007525259994925579,-0.0010376245840836087,-0.0010376245840836087,0.0,0.0,False
2019-04-08,-0.005340346702105573,-0.005340346702105573,-0.008435288039262294,0.0030949413371567213,0.0030949413371567213,0.0,0.0,False
2019-04-09,0.01352901003814425,0.01352901003814425,0.015422202265292728,-0.001893192227148479,-0.001893192227148479,0.0,0.0,False
2019-04-10,0.004653141447556954,0.004653141447556954,0.003879682946450611,0.0007734585011063425,0.0007734585011063425,0.0,0.0,False
2019-04-11,-0.006614923893545935,-0.006614923893545935,-0.005043009606918119,-0.0015719142866278159,-0.0015719142866278159,0.0,0.0,False
2019-04-12,-0.012759792377770909,-0.012759792377770909,-0.007232116072950514,-0.005527676304820395,-0.005527676304820395,0.0,0.0,False
2019-04-15,1.0205604081730548e-05,1.0205604081730548e-05,-0.0012920408774964713,0.0013022464815782018,0.0013022464815782018,0.0,0.0,False
2019-04-16,-0.014417003100101,-0.014417003100101,-0.014457856581461752,4.085348136075202e-05,4.085348136075202e-05,0.0,0.0,False
2019-04-17,-0.004063455370935426,-0.004063455370935426,-0.005759024682268235,0.0016955693113328086,0.0016955693113328086,0.0,0.0,False
2019-04-18,0.005402228432495764,0.005402228432495764,0.004071140672405594,0.0013310877600901704,0.0013310877600901704,0.0,0.0,False
2019-04-19,0.011601757358737756,0.011601757358737756,0.01014924163087776,0.001452515727859996,0.001452515727859996,0.0,0.0,False
2019-04-22,0.004166871491238909,0.004166871491238909,0.0066634161096773056,-0.0024965446184383967,-0.0024965446184383967,0.0,0.0,False
2019-04-23,-0.02029021227270037,-0.02029021227270037,-0.019259819010094527,-0.0010303932626058443,-0.0010303932626058443,0.0,0.0,False
2019-04-24,0.01072144341921559,0.01072144341921559,0.010373408764468708,0.00034803465474688225,0.00034803465474688225,0.0,0.0,False
2019-04-25,-0.004295081431633322,-0.004295081431633322,-0.004486110760264545,0.0001910293286312226,0.0001910293286312226,0.0,0.0,False
2019-04-26,0.0018441904087475541,0.0018441904087475541,0.0007893322586158906,0.0010548581501316635,0.0010548581501316635,0.0,0.0,False
2019-04-29,0.010975176173746253,0.010975176173746253,0.011427808972943905,-0.0004526327991976522,-0.0004526327991976522,0.0,0.0,False
2019-04-30,-0.012487259974095954,-0.012487259974095954,-0.011594517713713098,-0.0008927422603828561,-0.0008927422603828561,0.0,0.0,False
2019-05-01,-0.005911595955127605,-0.006174484549433611,-0.002024711624507841,-0.004149772924925769,-0.003886884330619764,0.2628885943060054,0.0002628885943060054,True
2019-05-02,0.008324897379286184,0.008324897379286184,0.005287324242208757,0.0030375731370774267,0.0030375731370774267,0.0,0.0,False
2019-05-03,-0.009156175063584952,-0.009156175063584952,-0.009160125963475693,3.950899890740878e-06,3.950899890740878e-06,0.0,0.0,False
2019-05-06,0.015105236299019834,0.015105236299019834,0.012364887919937749,0.0027403483790820853,0.0027403483790820853,0.0,0.0,False
2019-05-07,0.0007726065555441811,0.0007726065555441811,0.0022996505416151263,-0.0015270439860709452,-0.0015270439860709452,0.0,0.0,False
2019-05-08,0.006756302030716061,0.006756302030716061,0.007244552926996537,-0.000488250896280476,-0.000488250896280476,0.0,0.0,False
2019-05-09,-0.009615031341590821,-0.009615031341590821,-0.005285044371344845,-0.0043299869702459765,-0.0043299869702459765,0.0,0.0,False
2019-05-10,0.009210441601028498,0.009210441601028498,0.006221912425700491,0.0029885291753280066,0.0029885291753280066,0.0,0.0,False
2019-05-13,0.00792822888025808,0.00792822888025808,0.008266983417422687,-0.00033875453716460634,-0.00033875453716460634,0.0,0.0,False
2019-05-14,0.0029442400237064776,0.0029442400237064776,0.0039032601205117702,-0.0009590200968052926,-0.0009590200968052926,0.0,0.0,False
2019-05-15,0.005249083040566413,0.005249083040566413,0.0025030246866233046,0.0027460583539431083,0.0027460583539431083,0.0,0.0,False
2019-05-16,0.006911306767039515,0.006911306767039515,0.0071551603303934,-0.00024385356335388485,-0.00024385356335388485,0.0,0.0,False
2019-05-17,0.002264108249522818,0.002264108249522818,0.0030231357949265314,-0.0007590275454037133,-0.0007590275454037133,0.0,0.0,False
2019-05-20,-0.0041912819864539375,-0.0041912819864539375,-0.003946852678662224,-0.0002444293077917131,-0.0002444293077917131,0.0,0.0,False
2019-05-21,0.005256147289975844,0.005256147289975844,0.0035263129902939213,0.0017298342996819225,0.0017298342996819225,0.0,0.0,False
2019-05-22,0.003842659965403652,0.003842659965403652,0.0017690447367776942,0.0020736152286259576,0.0020736152286259576,0.0,0.0,False
2019-05-23,0.013876189383485428,0.013876189383485428,0.009786617710927412,0.004089571672558016,0.004089571672558016,0.0,0.0,False
2019-05-24,-0.008814559394706146,-0.008814559394706146,-0.007570352518594132,-0.001244206876112014,-0.001244206876112014,0.0,0.0,False
2019-05-27,0.0011698213306740157,0.0011698213306740157,-0.0018121524871467492,0.002981973817820765,0.002981973817820765,0.0,0.0,False
2019-05-28,0.013448530042760715,0.013448530042760715,0.012685601020520654,0.0007629290222400612,0.0007629290222400612,0.0,0.0,False
2019-05-29,-0.007934280052578905,-0.007934280052578905,-0.0023448629900389754,-0.005589417062539929,-0.005589417062539929,0.0,0.0,False
2019-05-30,-0.004074574129714659,-0.004074574129714659,-0.004578054643040379,0.0005034805133257202,0.0005034805133257202,0.0,0.0,False
2019-05-31,-0.0014267977857869434,-0.0014267977857869434,-0.0022578596244098234,0.00083106183862288,0.00083106183862288,0.0,0.0,False
2019-06-03,0.0012258705017081971,0.0009258705017606028,0.0029698598047842332,-0.0020439893030236305,-0.001743989303076036,0.2999999999475944,0.0002999999999475944,True
2019-06-04,0.004264609423140161,0.004264609423140161,-0.0016685688389353462,0.005933178262075507,0.005933178262075507,0.0,0.0,False
2019-06-05,0.006689179116655335,0.006689179116655335,0.005366891789457134,0.001322287327198201,0.001322287327198201,0.0,0.0,False
2019-06-06,0.006281559906543923,0.006281559906543923,0.004559772159588587,0.001721787746955336,0.001721787746955336,0.0,0.0,False
2019-06-07,0.00011792252240678614,0.00011792252240678614,0.0037849327773811234,-0.0036670102549743373,-0.0036670102549743373,0.0,0.0,False
2019-06-10,0.0034293138503581713,0.0034293138503581713,0.007248668338834707,-0.0038193544884765353,-0.0038193544884765353,0.0,0.0,False
2019-06-11,0.012759152377273587,0.012759152377273587,0.012966998225848913,-0.00020784584857532623,-0.00020784584857532623,0.0,0.0,False
2019-06-12,-0.004863073933044538,-0.004863073933044538,-0.004098507360672484,-0.0007645665723720538,-0.0007645665723720538,0.0,0.0,False
2019-06-13,-0.017869815505030112,-0.017869815505030112,-0.01588903290442793,-0.001980782600602183,-0.001980782600602183,0.0,0.0,False
2019-06-14,0.012772388490309719,0.012772388490309719,0.013651162580529322,-0.0008787740902196032,-0.0008787740902196032,0.0,0.0,False
2019-06-17,4.609856079139949e-05,4.609856079139949e-05,-0.0048606760533615526,0.004906774614152952,0.004906774614152952,0.0,0.0,False
2019-06-18,-3.963264061152851e-05,-3.963264061152851e-05,-0.0003934877203584053,0.0003538550797468768,0.0003538550797468768,0.0,0.0,False
2019-06-19,0.013349655956266016,0.013349655956266016,0.013010369106159644,0.00033928685010637186,0.00033928685010637186,0.0,0.0,False
2019-06-20,-0.007356274339642068,-0.007356274339642068,-0.004908225057195487,-0.0024480492824465816,-0.0024480492824465816,0.0,0.0,False
2019-06-21,-0.006279777371847395,-0.006279777371847395,-0.0059398469471048185,-0.0003399304247425766,-0.0003399304247425766,0.0,0.0,False
2019-06-24,-0.01208120359328259,-0.01208120359328259,-0.01320244454537172,0.0011212409520891305,0.0011212409520891305,0.0,0.0,False
2019-06-25,-0.006873898209088173,-0.006873898209088173,-0.003944777925983843,-0.0029291202831043294,-0.0029291202831043294,0.0,0.0,False
2019-06-26,0.006122362951677464,0.006122362951677464,0.005415806708383126,0.0007065562432943383,0.0007065562432943383,0.0,0.0,False
2019-06-27,0.005493548541661028,0.005493548541661028,0.005048822617515186,0.00044472592414584143,0.00044472592414584143,0.0,0.0,False
2019-06-28,0.010619640132857216,0.010619640132857216,0.007493174517250704,0.003126465615606512,0.003126465615606512,0.0,0.0,False
2019-07-01,-0.01097045991686037,-0.011231965214456796,-0.009707528684541882,-0.0015244365299149146,-0.0012629312323184892,0.2615052975964248,0.00026150529759642486,True
2019-07-02,-0.015695386322903775,-0.015695386322903775,-0.016670371933571605,0.0009749856106678299,0.0009749856106678299,0.0,0.0,False
2019-07-03,0.0053755438626082435,0.0053755438626082435,-0.0014113724979932314,0.0067869163606014745,0.0067869163606014745,0.0,0.0,False
2019-07-04,-0.0051499297050634635,-0.0051499297050634635,-0.0033860447071226056,-0.0017638849979408578,-0.0017638849979408578,0.0,0.0,False
2019-07-05,0.005268806702840613,0.005268806702840613,0.005932587645461612,-0.0006637809426209987,-0.0006637809426209987,0.0,0.0,False
2019-07-08,0.013253847482701243,0.013253847482701243,0.011926721770006612,0.001327125712694631,0.001327125712694631,0.0,0.0,False
2019-07-09,-0.0038087048029277373,-0.0038087048029277373,-0.00276722216485375,-0.0010414826380739871,-0.0010414826380739871,0.0,0.0,False
2019-07-10,0.008197021094522021,0.008197021094522021,0.008154851512264083,4.216958225793793e-05,4.216958225793793e-05,0.0,0.0,False
2019-07-11,0.005453243608707839,0.005453243608707839,0.0029847530626236876,0.0024684905460841517,0.0024684905460841517,0.0,0.0,False
2019-07-12,0.0031826998568591242,0.0031826998568591242,0.002900837567148106,0.0002818622897110181,0.0002818622897110181,0.0,0.0,False
2019-07-15,-0.005694679551836191,-0.005694679551836191,-0.0062573013067198195,0.0005626217548836288,0.0005626217548836288,0.0,0.0,False
2019-07-16,0.001069037641665747,0.001069037641665747,0.000121430769971958,0.0009476068716937889,0.0009476068716937889,0.0,0.0,False
2019-07-17,0.0016353623426923667,0.0016353623426923667,0.0033376879379098967,-0.00170232559521753,-0.00170232559521753,0.0,0.0,False
2019-07-18,0.008844590416670404,0.008844590416670404,0.004870434846551678,0.003974155570118727,0.003974155570118727,0.0,0.0,False
2019-07-19,-0.0056400668194517296,-0.0056400668194517296,-0.0090279642661673,0.00338789744671557,0.00338789744671557,0.0,0.0,False
2019-07-22,0.00866577499884958,0.00866577499884958,0.007262419490375942,0.0014033555084736384,0.0014033555084736384,0.0,0.0,False
2019-07-23,-0.0005903492563155245,-0.0005903492563155245,0.002039878341327065,-0.0026302275976425892,-0.0026302275976425892,0.0,0.0,False
2019-07-24,0.0013681460090412202,0.0013681460090412202,-0.0018134891173487654,0.0031816351263899856,0.0031816351263899856,0.0,0.0,False
2019-07-25,0.006141028495358643,0.006141028495358643,0.006658857587451921,-0.0005178290920932783,-0.0005178290920932783,0.0,0.0,False
2019-07-26,-0.011076156556937588,-0.011076156556937588,-0.013318115724555511,0.002241959167617923,0.002241959167617923,0.0,0.0,False
2019-07-29,-0.003985153983845844,-0.003985153983845844,-0.005603358701672945,0.0016182047178271005,0.0016182047178271005,0.0,0.0,False
2019-07-30,-0.007134827652588231,-0.007134827652588231,-0.006622525886276549,-0.0005123017663116814,-0.0005123017663116814,0.0,0.0,False
2019-07-31,-0.014820778210321451,-0.014820778210321451,-0.017291444177831503,0.0024706659675100516,0.0024706659675100516,0.0,0.0,False
2019-08-01,-0.00521159789339253,-0.005511597893206865,-0.006606653204741816,0.0010950553115349508,0.0013950553113492858,0.2999999998143351,0.00029999999981433507,True
2019-08-02,0.007303824744451834,0.007303824744451834,0.010451437889753976,-0.0031476131453021423,-0.0031476131453021423,0.0,0.0,False
2019-08-05,0.0003806716455055437,0.0003806716455055437,0.0004810944729587804,-0.00010042282745323665,-0.00010042282745323665,0.0,0.0,False
2019-08-06,0.005121831661322764,0.005121831661322764,0.0013142963062031249,0.0038075353551196393,0.0038075353551196393,0.0,0.0,False
2019-08-07,0.015258049678064677,0.015258049678064677,0.013214528099921527,0.002043521578143149,0.002043521578143149,0.0,0.0,False
2019-08-08,0.012034145379480929,0.012034145379480929,0.012616497274673798,-0.0005823518951928695,-0.0005823518951928695,0.0,0.0,False
2019-08-09,-0.0025220660680915614,-0.0025220660680915614,-0.001391182715278628,-0.0011308833528129334,-0.0011308833528129334,0.0,0.0,False
2019-08-12,0.010893015315536173,0.010893015315536173,0.008490330951548077,0.0024026843639880953,0.0024026843639880953,0.0,0.0,False
2019-08-13,0.0009762899152306293,0.0009762899152306293,0.001597353437165729,-0.0006210635219350998,-0.0006210635219350998,0.0,0.0,False
2019-08-14,-0.0067431755982358295,-0.0067431755982358295,-0.007629203425146029,0.0008860278269101993,0.0008860278269101993,0.0,0.0,False
2019-08-15,-0.0027061383340264695,-0.0027061383340264695,-0.0023920848053299755,-0.00031405352869649404,-0.00031405352869649404,0.0,0.0,False
2019-08-16,-0.007418271186829391,-0.007418271186829391,-0.008555571365026314,0.0011373001781969233,0.0011373001781969233,0.0,0.0,False
2019-08-19,-0.008142665636743738,-0.008142665636743738,-0.008189065503367746,4.639986662400772e-05,4.639986662400772e-05,0.0,0.0,False
2019-08-20,-0.0006086573734883545,-0.0006086573734883545,-0.0007898896047424588,0.00018123223125410433,0.00018123223125410433,0.0,0.0,False
2019-08-21,0.007586736789275106,0.007586736789275106,0.006057739667938978,0.0015289971213361285,0.0015289971213361285,0.0,0.0,False
2019-08-22,0.020603566068526737,0.020603566068526737,0.017110903173028963,0.0034926628954977737,0.0034926628954977737,0.0,0.0,False
2019-08-23,-0.006489892475126655,-0.006489892475126655,-0.007976086524732659,0.001486194049606004,0.001486194049606004,0.0,0.0,False
2019-08-26,0.008758536231359951,0.008758536231359951,0.0074288944727028215,0.0013296417586571296,0.0013296417586571296,0.0,0.0,False
2019-08-27,-0.0068802989573337695,-0.0068802989573337695,-0.007066478970975407,0.0001861800136416375,0.0001861800136416375,0.0,0.0,False
2019-08-28,0.004516675899436079,0.004516675899436079,0.002923465386097017,0.001593210513339062,0.001593210513339062,0.0,0.0,False
2019-08-29,0.0003724591825369386,0.0003724591825369386,-0.0033271497849194556,0.003699608967456394,0.003699608967456394,0.0,0.0,False
2019-08-30,-0.010594586435400021,-0.010594586435400021,-0.017548804397741678,0.006954217962341656,0.006954217962341656,0.0,0.0,False
2019-09-02,0.008500022191663016,0.008200022191884895,0.008343570229350006,-0.00014354803746511116,0.0001564519623130107,0.29999999977812236,0.0002999999997781224,True
2019-09-03,-0.0023146600252704624,-0.0023146600252704624,0.0012713024759389642,-0.0035859625012094267,-0.0035859625012094267,0.0,0.0,False
2019-09-04,-0.008521333511966777,-0.008521333511966777,-0.01127014672913727,0.0027488132171704927,0.0027488132171704927,0.0,0.0,False
2019-09-05,-0.007826791058159793,-0.007826791058159793,-0.008311785842268507,0.00048499478410871447,0.00048499478410871447,0.0,0.0,False
2019-09-06,-0.0059368074730141475,-0.0059368074730141475,-0.004900038551308404,-0.0010367689217057434,-0.0010367689217057434,0.0,0.0,False
2019-09-09,0.007163175909228136,0.007163175909228136,0.006034211066045502,0.0011289648431826345,0.0011289648431826345,0.0,0.0,False
2019-09-10,-0.0029578405783234176,-0.0029578405783234176,-0.003682502866563064,0.0007246622882396466,0.0007246622882396466,0.0,0.0,False
2019-09-11,0.004091166699425946,0.004091166699425946,0.0016176007073369918,0.0024735659920889544,0.0024735659920889544,0.0,0.0,False
2019-09-12,0.006602409156937009,0.006602409156937009,0.009904779256371407,-0.003302370099434399,-0.003302370099434399,0.0,0.0,False
2019-09-13,0.0121773857670558,0.0121773857670558,0.01698992694387997,-0.00481254117682417,-0.00481254117682417,0.0,0.0,False
2019-09-16,0.0009169003080388736,0.0009169003080388736,-0.00028351079105810384,0.0012004110990969773,0.0012004110990969773,0.0,0.0,False
2019-09-17,-0.006639460732023073,-0.006639460732023073,-0.011551755991805995,0.004912295259782922,0.004912295259782922,0.0,0.0,False
2019-09-18,0.013047950418590953,0.013047950418590953,0.00811809999310143,0.004929850425489523,0.004929850425489523,0.0,0.0,False
2019-09-19,0.00020604053156126918,0.00020604053156126918,-0.001026618440843086,0.0012326589724043551,0.0012326589724043551,0.0,0.0,False
2019-09-20,0.007041476751652249,0.007041476751652249,0.009726275667922689,-0.00268479891627044,-0.00268479891627044,0.0,0.0,False
2019-09-23,0.00040606483309650783,0.00040606483309650783,0.0018264259040267617,-0.0014203610709302538,-0.0014203610709302538,0.0,0.0,False
2019-09-24,0.002384278106977376,0.002384278106977376,0.002514386842422795,-0.00013010873544541928,-0.00013010873544541928,0.0,0.0,False
2019-09-25,0.0033979908444874,0.0033979908444874,0.002424115575600882,0.000973875268886518,0.000973875268886518,0.0,0.0,False
2019-09-26,0.012900810444267781,0.012900810444267781,0.015425125808858322,-0.002524315364590541,-0.002524315364590541,0.0,0.0,False
2019-09-27,0.013215110802783729,0.013215110802783729,0.016270768821138912,-0.003055658018355183,-0.003055658018355183,0.0,0.0,False
2019-09-30,-0.004197025675626627,-0.004197025675626627,0.00016165503507384522,-0.004358680710700472,-0.004358680710700472,0.0,0.0,False
2019-10-01,0.00331325080611212,0.0030132508070062343,0.005276025142484916,-0.002262774335478682,-0.0019627743363727964,0.2999999991058856,0.0002999999991058856,True
2019-10-02,0.00982948242267178,0.00982948242267178,0.006708985964047532,0.0031204964586242483,0.0031204964586242483,0.0,0.0,False
2019-10-03,-0.011161467486481533,-0.011161467486481533,-0.009568500794490667,-0.0015929666919908669,-0.0015929666919908669,0.0,0.0,False
2019-10-04,0.00586945719523805,0.00586945719523805,0.0017411222859697881,0.004128334909268262,0.004128334909268262,0.0,0.0,False
