date,sector,portfolio_weight,benchmark_weight,portfolio_sector_return,benchmark_sector_return,allocation,selection,interaction
2019-04-15,Sector0,0.24138194219392758,0.20150192663577554,-0.0035582291781337113,-0.004191288364932834,-0.00011562203490589538,0.00012756264581450063,2.524641021878011e-05
2019-04-16,Sector0,0.24052059526616976,0.20091696688935912,-0.01480817140546871,-0.009647266469809665,0.00019051682305502925,-0.0010369133660769383,-0.00020439056115988862
2019-04-17,Sector0,0.24042513498129037,0.20189767500076317,-0.0006012677087103986,0.0005093673803978777,0.000241505224336623,-0.0002242346422652264,-4.2789948948588376e-05
2019-04-18,Sector0,0.24126092812545208,0.20317057947247946,0.007102737106914628,0.006140249857993605,7.881309028011558e-05,0.0001955490920981567,3.666147488544219e-05
2019-04-19,Sector0,0.24166898998315783,0.20358925708923298,0.005617479617516299,0.005829371031249405,-0.00016449951857016676,-4.313881550551026e-05,-8.068768437472782e-06
2019-04-22,Sector0,0.2402393618246662,0.20271861420810783,0.0138916929022667,0.010499753405694182,0.00014394224345583924,0.0006876092742229276,0.00012726810578153353
2019-04-23,Sector0,0.24256595211157206,0.20349116337184803,-0.0235323704762599,-0.018767174307491502,1.9249987677957366e-05,-0.0009696753120777544,-0.0001861990335979675
2019-04-24,Sector0,0.241763227466586,0.2035933809067312,0.016292836064390904,0.018248159694145755,0.0003005780346828467,-0.0003980909485486116,-7.463440292260095e-05
2019-04-25,Sector0,0.24309589719092117,0.20518016768443542,-0.011921529108293819,-0.010733008932648495,-0.00023685570135867007,-0.00024386076893524204,-4.5063609492769004e-05
2019-04-26,Sector0,0.24123394180056015,0.20389265213254673,0.005927735508062018,0.0025451903489583177,6.556600556740144e-05,0.0006896761034477606,0.0001263085986012278
2019-04-29,Sector0,0.24221721813260744,0.20425037633210466,0.006657197625769612,-0.0038875279042160015,-0.0005814749723365364,0.002153764157818313,0.0004003499260266865
2019-04-30,Sector0,0.24118268357973585,0.20115755715800132,-0.01311684452936073,-0.005660447418746266,0.00023751191375150695,-0.001499910627971185,-0.000298443237003
2019-05-01,Sector0,0.1866089346370873,0.19999999999999998,-0.01098079623268709,-0.005628038634654541,4.825238751682318e-05,-0.0010705515196065096,7.167912686708134e-05
2019-05-02,Sector0,0.1856573511970146,0.19927787249802303,0.001353218078052952,-0.0028627398331554864,0.0001110081213430823,0.0008401471230868266,-5.7423544533769566e-05
2019-05-03,Sector0,0.18437369399899625,0.19766228719171727,-0.018711429370424235,-0.018527143603208462,0.0001244744868434506,-3.642634624475005e-05,2.4488985917388898e-06
2019-05-06,Sector0,0.18259567662702056,0.19579366423925978,0.022630037565413114,0.01910772138352068,-8.899183252375966e-05,0.0006896471918619584,-4.6487485335006095e-05
2019-05-07,Sector0,0.18394922710591516,0.19709774351634982,0.002902099960218494,0.0048713525726538885,-3.38140663578613e-05,-0.0003881352463246932,2.5892750290898104e-05
2019-05-08,Sector0,0.18434064336106742,0.19760345721887412,0.0038777786634694496,0.0040946192489227425,4.177698403672915e-05,-4.284844935093538e-05,2.8759163216848504e-06
2019-05-09,Sector0,0.18381357554100236,0.1969854962847705,-0.003994203743438319,8.283982833203436e-05,-7.070534523986909e-05,-0.0008031184513598163,5.3702494796248436e-05
2019-05-10,Sector0,0.18485679050388243,0.19804850969086157,-0.0054192119872963195,-0.001534917213670106,0.00010232591838381363,-0.0007692787911166741,5.1240525893127735e-05
2019-05-13,Sector0,0.1821770810032246,0.19652178031731823,0.014271195382416892,0.006582792109623517,2.41592178977892e-05,0.0015109386989668502,-0.00011028783315371432
2019-05-14,Sector0,0.18332353477756555,0.19619351381683062,0.006437480570026042,0.010885467251919637,-8.986085942902631e-05,-0.0008726661365311697,5.724549536290075e-05
2019-05-15,Sector0,0.1839620480460245,0.19755805142291766,0.0029927285097695313,0.00297637932888332,-6.435731314635216e-06,3.2299123182407596e-06,-2.222835185383689e-07
2019-05-16,Sector0,0.18354913187668284,0.19765133295769016,0.003321863529849386,0.0034019190276060682,5.2928963557448835e-05,-1.5823075842199594e-05,1.1289587270048616e-06
2019-05-17,Sector0,0.18289481487211742,0.19691477003707286,-0.005999082867894446,-0.0018312363135985124,6.805807931553132e-05,-0.0008207105457889902,5.8433021825643e-05
2019-05-20,Sector0,0.1813869340678128,0.19596175356784953,-0.0017991253609681709,0.004637249726391235,-0.0001251117431234853,-0.0012612833487393698,9.380900513279643e-05
2019-05-21,Sector0,0.1818226663005778,0.19765057485677778,-0.0005179492816494495,-0.0016684622821751584,8.222242798264942e-05,0.00022739955593410266,-1.8210214565040177e-05
2019-05-22,Sector0,0.18077829404087045,0.19662743245825334,0.0005422307016686394,0.001632123395448967,2.170085291012725e-06,-0.00021430280203303518,1.7273860163818718e-05
2019-05-23,Sector0,0.18018393200018856,0.19660055750944586,0.010083787332831044,-0.0008019364539091472,0.00017382832840860842,0.0021401393653669577,-0.00017870685080412793
2019-05-24,Sector0,0.17950995432878475,0.1945390173627317,-0.015326535230023731,-0.009188225218370464,2.4315110785840398e-05,-0.0011941407979348447,9.225304808704453e-05
2019-05-27,Sector0,0.17833059430501952,0.19422187713417116,-0.005945066737412796,-0.010300340008373163,0.00013488818860668455,0.0008458893501182041,-6.921087934707559e-05
2019-05-28,Sector0,0.17706327462501834,0.19257029249712396,0.022492859719295818,0.015759993560330608,-4.7674660060701156e-05,0.0012965500055759178,-0.00010440667585756863
2019-05-29,Sector0,0.1786434423215939,0.1931549129065043,-0.003312581671466705,0.010178761976705652,-0.00018173621532136411,-0.0026059193073544517,0.00019577923650137088
2019-05-30,Sector0,0.17947568164966762,0.1955795981509217,-0.0005776490663756965,-0.0018525445544283435,-4.389138689033386e-05,0.00024934354723775995,-2.0530810487425412e-05
2019-05-31,Sector0,0.18010586237717754,0.1961151038933593,-0.002898168938337132,0.0008062963949653016,-4.905481375743844e-05,-0.0007265016037099546,5.930568020916136e-05
2019-06-03,Sector0,0.2385185324926433,0.19999999999999998,-0.002580279341137607,-0.0012017269041549319,-0.0001606833981941522,-0.000275710487396535,-5.309981683672979e-05
2019-06-04,Sector0,0.2376118067460265,0.1991681531268046,0.004136357232086108,0.001604470273385857,0.00012582758191624182,0.0005042712494901713,9.733498524329763e-05
2019-06-05,Sector0,0.2375814619200219,0.19982112781513497,0.012367139115376336,0.012678898190136545,0.00027610380466672635,-6.229604992518783e-05,-1.1772126823175895e-05
2019-06-06,Sector0,0.23892147636062935,0.2012744215107078,0.003432744586956259,-0.0035281856449265445,-0.00030448779109043235,0.0014010572055986083,0.0002620585222461691
2019-06-07,Sector0,0.23824508201022715,0.19965391163820195,0.0005584811870535,0.0008537317525454314,-0.00011311847814408906,-5.894793031385524e-05,-1.139406487533591e-05
2019-06-10,Sector0,0.23835003056961734,0.19907089257575492,0.014085899794555792,0.016382178349389338,0.00035875640007289924,-0.00045712222151327855,-9.019584222765384e-05
2019-06-11,Sector0,0.24088134747506107,0.2008760237685807,0.014452114663441777,0.018743928745461217,0.000231107975466936,-0.0008621225475500664,-0.0001716954116392185
2019-06-12,Sector0,0.24128401284299125,0.20202161571224678,-0.005944512173328041,-0.008620784226247112,-0.0001775554302313694,0.0005406648042162424,0.00010507685617162137
2019-06-13,Sector0,0.2410218039434695,0.20110425823679975,-0.02504714229939888,-0.019449827361428057,-0.0001421381754893589,-0.0011256438687183808,-0.00022343107487107563
2019-06-14,Sector0,0.2392604363785778,0.2003766056122973,0.004773789747273943,0.008708563286200316,-0.00019218719450622647,-0.0007884365655831532,-0.00015299906839125166
2019-06-17,Sector0,0.237370823028703,0.19939956212232773,0.010300582577757155,0.003068413769633144,0.0003010775384190165,0.0014420912935346846,0.0002746145687322258
2019-06-18,Sector0,0.23980482613550463,0.20098834170392788,0.004205598155938792,0.009971359861145576,0.0004023269447831153,-0.001158850883789523,-0.00022380659946634059
2019-06-19,Sector0,0.24082289331726728,0.20307237527296654,0.01968443453846745,0.02008895324371002,0.0002672202182126965,-8.214657431595416e-05,-1.5270790681516894e-05
2019-06-20,Sector0,0.24232835562015853,0.20449137841273726,-0.006643327346305202,0.0022029438751961727,0.00026906513681302545,-0.001808986195897745,-0.0003347161625786142
2019-06-21,Sector0,0.2425024032346989,0.2059527237617069,-0.005093760688658812,-0.014506226756530073,-0.0003130984362784034,0.0019385230239927296,0.0003440226178311081
2019-06-24,Sector0,0.2427918326831497,0.20417791239932592,-0.005955321883303761,-0.005372180134156243,0.0003023572057759367,-0.00011906466497383162,-2.2517389015751817e-05
2019-06-25,Sector0,0.2442973350104418,0.2057980694742795,-0.006262324524118275,-0.005907748640313597,-7.557293077069136e-05,-7.297103236913919e-05,-1.3650911103315726e-05
2019-06-26,Sector0,0.24444777494060904,0.20539249398560078,0.007657499547025949,0.005709457986701636,1.1468633177526717e-05,0.00040011311446261187,7.608131045049873e-05
2019-06-27,Sector0,0.24482075216363974,0.20545248286583673,0.011211964377450308,0.013499947934337337,0.0003327061773421352,-0.0004700719025186483,-9.007395281647373e-05
2019-06-28,Sector0,0.24621309015340892,0.20718006528798158,0.022802422056538176,0.01700119448708261,0.0003711267799034285,0.0012018987065902428,0.00022643945996856168
2019-07-01,Sector0,0.24685844697332998,0.19999999999999998,-0.009032879427155978,-0.011311577813365547,-7.516325104559989e-05,0.0004557396772419137,0.00010677626749841371
2019-07-02,Sector0,0.247342060547232,0.1996760453754247,-0.01863225926624045,-0.022946254779689517,-0.0002991463269595417,0.0008614015638928341,0.0002056309755951719
2019-07-03,Sector0,0.24660406522009787,0.19840165738569598,-0.0042779675239060806,-0.012581528867497346,-0.0005384284328968792,0.0016474403327723037,0.0004002516503617603
2019-07-04,Sector0,0.24423619863920132,0.1961823475758989,-0.005168263508799312,-0.0029117796547390305,2.2790262191769642e-05,-0.00044268229975665804,-0.00010843273904975941
2019-07-05,Sector0,0.24423169768105224,0.19627570612346454,0.0017894443289929354,0.00695214405292337,4.889383846872053e-05,-0.0010133125338178614,-0.0002475823843751683
2019-07-08,Sector0,0.24338638091229708,0.19647464008411458,0.004727664752178968,0.013493936705709867,7.352078088576782e-05,-0.0017223501269494515,-0.00041124107791340664
2019-07-09,Sector0,0.24133836820261503,0.19677892890642001,-0.0007344662611140085,-0.002258845552397588,2.2652976802345623e-05,0.0002999657241859104,6.792548649432745e-05
2019-07-10,Sector0,0.24208313651842345,0.19687924430669929,0.0054749478499581585,8.550687147005033e-05,-0.0003647657853617075,0.0010610690670802966,0.00024362370907302563
2019-07-11,Sector0,0.24142952614754432,0.19530340853846712,0.004605553180134196,0.005761051728192301,0.00012805987876594196,-0.00022567280499699775,-5.3298661924846115e-05
2019-07-12,Sector0,0.24122597864318115,0.19584401555253256,0.0054167541025985306,0.008405272768416454,0.00024980207513882705,-0.0005852834960674792,-0.00013562484378786338
2019-07-15,Sector0,0.24176318081168682,0.19691890815685037,-0.0005944195058241926,-0.005171642236322935,4.868559136307418e-05,0.0009013417024805296,0.00020526222412840057
2019-07-16,Sector0,0.2430032979732191,0.1971340411073156,-0.0026922300901923175,-0.0014188117011542758,-7.064977754386315e-05,-0.00025103411305143694,-5.841075518455095e-05
2019-07-17,Sector0,0.24209027356727508,0.19683044375075814,-0.0026886630476954812,0.0029791773312421574,-1.6226129045198125e-05,-0.0011156035368947606,-0.0002565254909779004
2019-07-18,Sector0,0.24104517818723326,0.19676011269208457,0.011564621910936487,0.004618576424566166,-1.1153566713133167e-05,0.0013667046926625697,0.00030760607929619156
2019-07-19,Sector0,0.24169508054329336,0.1967107971885392,-0.006398635800637896,-0.01637337209518516,-0.00033042790713676897,0.0019621383282458476,0.0004487063638628646
2019-07-22,Sector0,0.241510698223685,0.19525271262346763,0.011519092731934782,0.008933936035002511,7.732098825186094e-05,0.0005047588576327494,0.00011958414126099849
2019-07-23,Sector0,0.24219388464187414,0.19557672763010167,-0.0024720078787740882,0.005233542572880164,0.00014887954692519248,-0.0015070263419231906,-0.00035921085526690054
2019-07-24,Sector0,0.24173788923398107,0.19620006250235283,-0.0022747178927162584,0.0011713158837672185,0.0001359215329685171,-0.0006761120423312771,-0.00015692488902484307
2019-07-25,Sector0,0.24085847417181117,0.19678674537313062,0.012996050737472037,0.01598474569766872,0.0004110080116003141,-0.0005881355541301833,-0.00013171695374777153
2019-07-26,Sector0,0.24249948686375794,0.19860981696793262,-0.004831860142345079,-0.011180449458087782,9.382146678271003e-05,0.0012608921620042308,0.0002786374893721108
2019-07-29,Sector0,0.24403068533409905,0.19904010915499698,-0.009665783285189383,-0.007138232659398733,-6.905486372038198e-05,-0.000503083952452152,-0.00011371595897617136
2019-07-30,Sector0,0.24263889095765925,0.1987328861944628,-0.02178189283897582,-0.02290677104584362,-0.0007149761455410105,0.0002235502926680899,4.9388907908753504e-05
2019-07-31,Sector0,0.2390594042845523,0.19547509635687232,-0.02834387763487262,-0.03287452667142669,-0.000679177865863292,0.0008856290569795783,0.00019746520272141934
2019-08-01,Sector0,0.24213691312841143,0.19999999999999998,-0.002607351889413316,-0.0013230134785229282,0.0002226362681455089,-0.0002568676821780775,-5.4118056047170275e-05
2019-08-02,Sector0,0.24277080078441465,0.20106375581098146,0.00400985177839277,0.009715265970321463,-3.0703555351950476e-05,-0.0011471520058864587,-0.00023795596629483398
2019-08-05,Sector0,0.2419769187052562,0.2009172693144579,0.00011810993382938318,-0.002882198817069169,-0.00013809564328697206,0.0006028138413308093,0.0001231916253760385
2019-08-06,Sector0,0.24191340900763597,0.20024185055095592,0.005986200212207726,0.0004363288084192961,-3.6586273906963935e-05,0.0011113165202144267,0.00023127179063002652
2019-08-07,Sector0,0.24212144582088274,0.2000662754721536,0.03349423392817129,0.024485226180457547,0.0004739911277260368,0.0018023986257848634,0.00037887535550312193
2019-08-08,Sector0,0.24647045964873854,0.2022917534182432,0.0021012142366922696,0.004002031534396165,-0.000380575951272392,-0.00038451966408024776,-8.397564899310438e-05
2019-08-09,Sector0,0.2440513968971508,0.2005708300636936,-0.006226261844391788,-0.007509088171937362,-0.0002660099970890225,0.0002572975413433755,5.5778015870563775e-05
2019-08-12,Sector0,0.24314509699533435,0.19934204722655655,0.022473958631757537,0.017374243441947948,0.00038914246095845227,0.001016587666209011,0.00022338307826582157
2019-08-13,Sector0,0.2459306040106748,0.20109807527052098,-0.009990733760238566,-0.0032447582788321257,-0.0002170841126705093,-0.0013566026851329614,-0.00030243913965052714
